x1	x2	x3	x4	x5
0.232619951534006	-0.0777477204685212	-0.00174639620142509	0.0266939806708338	-2.87313575708659e-18
0.385176151730923	-1.02903893385504	-0.000714706850845952	-0.0825008410264838	0.00366786938664875
0.586944975034936	-0.978353782039633	-0.00688631735721113	-0.025394674411403	0.00389758035794927
0.812604816039386	-0.0410846526293631	-0.012072321881797	0.0776730998589398	-0.000713049845931456
1.91010047057557	0.405924775260523	-0.0394921020309248	0.540674108052809	-0.00214668637567791
2.33963960425895	0.00240014840370933	-0.042818974817111	0.312104195405634	-0.000476000311917145
2.51946386788072	0.591014782076888	-0.0496271947597298	0.482169900742917	-0.00335851694141811
1.8937639260955	0.900223057357294	-0.0420206512391211	0.208036389194041	-0.00319082286229672
3.56018453496079	0.776832746127312	-0.0620745773960126	0.132586221186351	-0.00541269519838419
2.31777184771007	0.490394108406602	-0.033607520551437	-0.410910257003956	-0.00526794586733926
3.77074959810753	0.668663028040761	-0.0599366502710283	-0.279422585017887	-0.00632431735449782
3.00364104102489	0.445975664585043	-0.0514333374978228	-0.0378125102881287	-0.00615663791266121
2.87938036631531	0.261557111469911	-0.0486794666822723	-0.177403468206587	-0.00527921476035578
2.39042196392052	0.368967837698899	-0.0354940873415564	-0.509958665668891	-0.00669886243010876
0.820738055465132	0.55670970420971	-0.0143612336139383	-0.449603469325585	-0.00692180394930078
1.07825129098595	0.653577776148588	-0.022602470465042	-0.355032019298089	-0.00713594439281441
1.6087674957448	0.434927350010852	-0.0354061568409111	0.0912604733123196	-0.00661668331808898
0.632099050439549	-0.586718640025071	-0.0261912770031465	0.56760080661628	-0.0013260834806802
0.900392857869039	0.268572631145628	-0.0331255118413232	0.512122540860057	-0.00434086900923626
-0.341104315374852	0.5551285928736	-0.0135869187510562	0.351288562989436	-0.00638846970555766
0.0287282461365907	0.422300695449529	-0.0167749449448153	0.449944961761736	-0.00789048749775233
-0.213274320241872	1.02630664095276	-0.0136915250115982	0.19179124072874	-0.00946518096527794
0.425903823081874	2.10643431828591	-0.0241923078071316	-0.0652844270721482	-0.0142749066204989
0.972483016694797	1.53636232792097	-0.0392542579522867	0.542796249653262	-0.012259539124028
1.7288722987811	0.941976335274184	-0.0497287272789963	0.493436814453504	-0.0105169124516215
1.90986325305789	1.16189621159955	-0.0605676610016794	0.873139165983572	-0.0118153208833996
1.39111764388379	1.00768295596009	-0.0519189904291629	0.685548451287157	-0.0104988808458818
0.509068238451456	1.65282737826275	-0.0372970194739767	0.320894854169003	-0.0123497774929428
0.862619566264523	0.815729987301788	-0.0325309382305286	-0.18513996904174	-0.0100750001029356
1.44960145573928	0.722103111951859	-0.0445139218277998	-0.0656013161728087	-0.00949840378843295
2.21923410843858	0.414227834195347	-0.0538101280717402	-0.0156114569572888	-0.00937004682730813
1.82808149690485	0.0629444597397101	-0.0435639574904671	-0.209655941761663	-0.00816639577287635
2.38405748506607	-0.316499144785068	-0.0618635706419283	0.343159722243498	-0.00572596079346921
2.50476128598927	-0.377357409317944	-0.0613028619887204	0.0531714555098283	-0.00612124672034185
1.53177466593308	0.490124192810026	-0.0449074341788407	0.0764035249299338	-0.0103448250021853
0.952563483011168	-0.512392466344489	-0.0392840162397772	0.110723947319709	-0.00508127684695188
0.755584250397711	-0.20200575664524	-0.0362805435955709	-0.261365918126165	-0.00347145537559662
0.0280443282856833	-0.32377574442719	-0.0242696692115164	-0.325328780006788	-0.00200541763365656
0.316611096785838	-0.808341835092036	-0.0288680422635839	-0.307163209332334	6.73720962049386e-05
0.624292478839634	-0.766618589828169	-0.0317424514036892	-0.359602061151102	-1.96184531107565e-05
0.309976290945737	-0.934090984540381	-0.0245498416200121	-0.496358516473346	0.000127500720617484
-0.540904699606351	-1.01990613619421	-0.0120241262206739	-0.486529990512403	0.00116135962528289
-0.224498684331765	-0.902076337953467	-0.0197928888987654	-0.535849899569184	0.000511368699436156
0.903338566170331	-1.5741401274527	-0.0383371437595151	-0.171978374257225	0.00272688090951237
-0.6299712022494	-1.40261760497655	-0.0121481658813757	-0.335363372958051	0.00166141251779838
-1.37358491207871	-1.38348201609798	-0.00448017165480672	-0.178825554505332	0.00342267325722979
-1.10078914207735	-1.81021494404328	-0.0103011724210626	0.10519461094948	0.00495427634026626
-0.712426741929405	-1.80625634525629	-0.0139784540434129	0.107907196164616	0.00374306091155161
-0.176740134609101	-1.19924783531165	-0.0206351806015348	-0.105586244132223	0.00148128999510776
-0.56224465914897	-1.04176212380453	-0.012967244099546	-0.178039178424459	0.00102437102729126
-0.036190280507545	-0.442410993627694	-0.0288928483652235	0.0137026311859722	-0.000542016013109943
-0.804936130793578	-0.322398755095072	-0.011792804873908	-0.0150552788652379	-0.00255603433185282
-0.801771319984432	-0.289793063289866	-0.00767849054211069	-0.207424468540947	-0.0034729101944674
0.327639388848894	0.0966655745724495	-0.0237985345549808	-0.211398735523832	-0.00669767866541888
0.561613321878937	-0.50875701376309	-0.0326896166601922	-0.0809562906022212	-0.00287146503988782
0.391745696012328	-0.40958449761979	-0.0290996694612297	-0.1681714389247	-0.00339502878724218
-1.35234749662653	-0.202168088712459	-0.00299372377476776	-0.273432378226234	-0.00341963757725054
-1.60121342239875	-0.391123194835003	0.0035931708441799	-0.456073775021764	-0.00206060767720034
-0.949972396231706	-0.665986264800434	-0.00993768535802032	-0.299547700556642	-0.000373378000494582
-0.412718661113747	-0.470692834068344	-0.0171503495294246	-0.24962944295234	-0.00243948667274671
-0.381096270985534	-0.458268323488501	-0.0235038141995408	0.0535329757498798	-0.00144465419780425
0.77955291647637	-0.396790793097024	-0.0386093955922118	0.157992698500436	-0.00291474403062108
0.25659886291963	-0.738944282923079	-0.0311948923348087	0.324493312580816	-0.00160148765793896
-0.0283850657746557	-0.764665985991165	-0.0229488352105144	0.0807684706358001	-0.00200823900276477
-0.122585784096659	-1.43631409994733	-0.023907440988089	0.246699867710665	0.00109788948417506
-0.255825540211489	-1.08290659658125	-0.0237487308021843	0.0295098047450962	0.00131826880153286
-0.248600998612849	-0.961801294738887	-0.0250697527321874	0.139628432234317	4.22593705646035e-05
-0.0410702826443493	-0.78212744703062	-0.0346774031997515	0.527240622588948	-0.000355181420391974
-0.510647939867922	-0.0868440501540053	-0.0285121300181545	0.528338198304023	-0.00287013206740816
-0.439471892048268	-0.54605964697688	-0.0290213423616645	0.387874624617081	-0.000477535448778823
-0.0578177581855611	-0.998327262464854	-0.0385202151289969	0.670793825367639	0.00135139586249165
-0.0218488043395164	-1.3626429745457	-0.0406169266086419	0.642934704350257	0.00343946671223518
-1.79036729941097	-1.3593631307707	-0.0152519428010212	0.629566396792717	0.00364769687453981
-0.934338583517696	-1.62994196768882	-0.025326398897668	0.571089425550679	0.00428275567640856
0.226059494386039	-1.2740107256145	-0.0466000567532224	0.863943047165064	0.00185571464953009
-0.0714034736668477	-1.59045804691573	-0.0372978772572583	0.791898677965703	0.00276222990753233
0.211881882468212	-1.23829265422506	-0.0406041130209052	0.734684406659391	0.00136168207720655
-0.376061350861774	-1.33079068517178	-0.0262781193918891	0.564562634343468	0.000707632699672461
-0.883594917136272	-1.36096580386948	-0.0186881922645566	0.705623876677422	0.00148231286694648
-1.24541270989991	-1.02913144078112	-0.0110767696571734	0.348267190652292	0.000164789770530533
-1.7616251232187	-0.53865995429667	-0.00421646690124638	0.14926806089182	-0.000997021565326144
-0.734277010492549	-0.918239722075551	-0.0258960954073292	0.731177592647204	0.000322757684240301
-1.33766003580151	-0.993305642909864	-0.0124483935857999	0.587387242562997	0.000556336318504214
-1.05704017087439	-0.785879610483374	-0.0178039054450362	0.609543443843979	-0.00108408619641159
-1.85362461505026	-0.898295080068651	0.00203517964759634	-0.0519153872579738	0.000119509686888888
-1.34735386115649	-0.901253222944107	-0.00239646053491178	-0.14226085964851	-0.00073651764858148
-1.77816029577769	-0.570685870760523	0.00472558081925383	-0.236490062822281	-0.00204304396049258
-2.41223283193597	-1.27128223891729	0.00968568405336371	-0.0319851425602757	0.00243211216180658
-1.02955471229447	-1.0528058256487	-0.00923664545709178	0.0226581110269826	8.0876017485776e-05
-2.00120914984282	-1.36598114608379	-0.00126647928149178	0.285906414675112	0.00308658898372049
-1.28033433784253	-1.47339297809518	-0.0078022057197217	0.135489740108784	0.00226758325417883
-0.617053862447898	-1.11253345131969	-0.0150143449655241	-0.065264578967666	0.000324736655930844
-0.346670002333773	-0.493725480983189	-0.0193164547571738	-0.266572062792409	-0.00275086278709046
-1.01342487054596	0.670710288697967	-0.0147300329695894	-0.220176140031335	-0.00703458239750458
-0.869198579880341	0.841415344014921	-0.0150087266267079	-0.309183695030215	-0.00723464532342582
-1.1907629225253	0.593415402947871	-0.00911764144638669	-0.391516801333938	-0.00714755736036411
-1.77446454282115	0.389249370722252	-0.000823893816349782	-0.456023727885965	-0.00532575244388603
-1.7676803387806	-0.0831863505524698	-0.00428450153215098	-0.183355327528754	-0.00363556035147835
-2.20440884010148	0.154181743757075	0.00552999208468784	-0.521148418760172	-0.00376441712933316
-0.649157878091718	-0.197028267355909	-0.0185947585969653	-0.122058527763103	-0.00349427890156115
0.117885367309844	0.0209506759966017	-0.0310828210919927	-0.0627130582489573	-0.00505507502287514
0.327921258978145	-0.140139931809192	-0.0321765703559781	-0.104187105795566	-0.00427738073784742
-0.539089760466054	-1.29858600950232	-0.0215216442392813	0.308732054687639	3.38604801814217e-05
-0.941872519583059	-1.04463419756368	-0.0143303131666083	0.106420976936586	0.000353677962159776
-0.568532540891645	-0.821641706902007	-0.0174949712431361	0.0483563826081207	-0.000785800802361207
-1.08103147461908	-1.01975990508205	-0.010766081272934	0.0641622607529385	0.000684792256313971
0.0880854879599169	-1.08925758527659	-0.0337380049230407	0.251574163045892	0.00121436816872431
0.330902595601947	-0.834119855506883	-0.0436689676325377	0.736905701389889	1.46809581189555e-05
0.116006376936378	-1.36559336278481	-0.0430546770326338	0.725029910099786	0.00275624464139282
0.741963624563394	-1.74592948241934	-0.0493572590151847	0.58108885413665	0.00401440740919432
0.981653056424785	-1.91430292303557	-0.0470164440906781	0.614025821211153	0.00339167719540677
1.12506072025554	-1.66662099805769	-0.0501642071397926	0.696999398770001	0.002728035580759
1.50495211269355	-1.56503302913007	-0.0526170438791682	0.394575903718457	0.00276385138923262
1.73626549257383	-0.789178874332385	-0.0584074389255012	0.305508790130407	0.000134119114127544
0.626829525907233	-0.680111513452473	-0.0435948420633564	0.351415877196058	0.000592852297260091
-0.866695556175094	-0.5424817870873	-0.03022727161286	0.835890199677233	0.00164462836748497
-1.90260079504846	-0.889040713150538	-0.0146509452442223	0.858808573494486	0.00296460515551156
-1.79157817819641	0.221615821533602	-0.0173601570940019	0.82254932902465	-0.00216206267542292
-2.28465648415967	-0.0455835143580367	-0.00738762481873288	0.56733497808221	-0.000468410289752821
-2.45197148843173	0.223747603627179	-3.5361018825902e-06	0.165399500506286	-0.00190270189855576
-2.77824277618971	-0.423403275046842	0.0147543934258798	-0.211071466161493	0.00035400262413005
-3.02809549003554	-0.258551146353145	0.0182027191246403	-0.311076762439098	-0.000545809103160382
-3.15147833528301	0.401681930339794	0.012277360232221	0.176406044143115	-0.00440205675324395
-3.72180164598642	-0.215556625018246	0.0238790786280426	-0.108191500361964	-0.000668910416623736
-3.63876319037404	-0.582760662799301	0.0202851363431217	0.0341430568637216	0.00206376002330714
-4.03336813878706	-0.283885145963605	0.020248360888019	0.234128001979986	0.00199548891608256
-4.18354810644832	-0.202504541399661	0.0256576922341792	-0.0292491700864149	0.0024949829319814
-4.22816625187947	-0.284642384287153	0.0272495802579776	0.14420899214614	0.00185818679784924
-3.46381862407893	-0.0622109088851436	0.016078244463843	0.253335205829322	0.00110457826174075
-3.11419919580212	-0.257957890683034	0.00928172481437792	0.0756243789786938	0.00262493162693924
-1.96607203190289	-0.0259183268685527	-0.00567927408543569	0.296827829564141	-0.00070704898816875
-2.02711720888108	0.0488185747659457	0.000624260461166198	0.201122764607976	-0.00204107178310438
-2.01010810245115	-0.0452238204755554	0.00477484910016106	0.0523762435255088	-0.00175009336213873
-1.80626814109952	0.313152393662833	0.00397494511656061	-0.0590640074578646	-0.00412769671268761
-1.50872630644644	0.322267097151183	-0.00281010370938821	0.00388069145260626	-0.00419825774787308
-1.60662387702831	-0.621644053497424	-0.00164648425793662	0.180257194120947	-0.000756172179795094
-1.96678717780167	-0.902310384546147	0.00716178572814233	0.143902777640837	-0.000381390332199636
-1.6481084631382	-0.835385517749693	0.00364467665924653	0.107375018604848	-0.00167113231716567
-1.35433216315907	-1.24650283252846	-0.00924780650986289	0.67359132205285	0.000159387634573208
-1.1429125145318	-1.3508149033753	-0.0142539991094756	0.806503583069096	0.000244618178071261
-1.30549816709706	-1.31349249780443	-0.0142744287813568	0.751971379328267	0.0015327562993666
-1.27535776705179	-1.3068978191946	-0.0194853421165275	1.09175696960366	0.00155172598660099
-1.62664933988348	-1.19025335927993	-0.00520522011715199	0.641261996128533	0.000710574668475911
-2.04253235550803	-1.39983325254335	0.00264500433890927	0.52737726562456	0.0015643155868841
-1.51045618853753	-0.858026118527669	-0.0099428372137578	0.759815420228457	-7.21846947002529e-05
-1.81402300481745	-1.08995173858435	-0.00284783474129641	0.764496361094385	0.00116734010672128
-2.56177752154477	-0.796268060479587	0.0129050648708684	0.0213280013556063	0.00152702637139798
-1.72981112302378	-0.12449049432756	0.000441579311359191	-0.0985446739154999	-0.00165750713431211
-1.3693017375131	0.119569915167741	-0.00174980406228184	-0.230745484619779	-0.00324269007924974
-0.672145944679663	0.208889665886385	-0.0232875387153397	0.141021674997261	-0.00172588651587526
-1.71911743868247	0.46968079727169	0.00130595743292453	-0.426049127544924	-0.00332980035244288
-1.82353097752119	0.214437714683114	0.00680886928466419	-0.675318434786469	-0.00224993672257049
-2.76645719973448	0.384973626112843	0.0240611913443017	-0.862414967689799	-0.00325362297486679
-1.54873529111862	0.695095575658534	0.00338031181279791	-0.524956758356116	-0.0059687428332429
-0.413398681688609	-0.0231821063967561	-0.0123075680860667	-0.459231990426524	-0.0038354054619426
0.93574442793336	0.4128912679468	-0.0371396362177068	-0.353469290876922	-0.00634507132537774
0.992412546838703	0.546730593620402	-0.0427361612637879	-0.116775390991664	-0.00738226756642837
0.831434686073873	1.20370790086472	-0.0347268915332834	-0.123141172593954	-0.0124989933662185
0.39800385768734	1.05422044407	-0.0302702369348542	-0.0158721035358981	-0.0116889671454785
1.08128824558973	0.597307195584365	-0.0394614708046326	0.151256248301803	-0.0113553196563629
0.861632034475955	0.647265559871436	-0.0431597698074724	0.386979676106287	-0.0102579245021476
0.2041687094759	0.749421733664152	-0.031255177594191	0.147071179797304	-0.0102718951561332
0.250988798347546	0.979189440691994	-0.0356414438409644	0.371480901879729	-0.0108812686821459
0.651580366020127	0.747882394526182	-0.0429567017205078	0.729506847670401	-0.0113132397948101
-0.710314549213212	1.04514704387702	-0.0197962147340589	0.536794873727364	-0.0122835986962153
0.118767391165541	0.77918569011059	-0.0378091625324721	0.855063922981536	-0.0111000575851305
1.02245716442445	0.702749678824606	-0.0524570097542689	1.01987566598847	-0.0123714416685179
1.40226659473287	0.676293794689711	-0.0576500726810215	0.979194187465305	-0.0118564391658923
1.53866689311729	-0.0304528927105338	-0.0580695387672081	0.723457214894444	-0.00885647878714905
2.69062622428546	0.152488004850066	-0.0783677850659127	0.897244546652653	-0.00930048606250413
2.40252715093035	-0.0853196560919251	-0.0823210744053018	1.14225777982032	-0.00614098123136757
2.55723418991796	-0.322866939359841	-0.0842678770266217	1.11626364113299	-0.00479062635909117
3.07353213314208	-0.515039090676543	-0.0906371953712076	0.971571715411024	-0.00370640115865947
2.07821825780467	-0.311590129588085	-0.0794134807302934	1.2662658772821	-0.00423587632227039
2.13494370128447	-0.311648469328336	-0.0835750683938998	1.43708110791144	-0.00369256118378582
2.02555177773886	-0.200277929986792	-0.0871889869240811	1.45059942820813	-0.00230207600621397
0.249425583771262	-0.60433985419692	-0.0634924124045863	1.39348953172901	0.00119838660059347
-0.0625120096506672	-1.27015364726025	-0.0566772880656783	1.28555752869355	0.00424655354734063
-0.451998729398447	-1.0801383825955	-0.0472902620885671	1.21006897935632	0.00262083816553626
-1.13206499259556	-1.51887626190869	-0.0388547286772289	1.26738021835078	0.00543929025409423
-1.51330128832781	-0.803438585618093	-0.0247505732441232	0.580863349064159	0.00332168085517439
-1.2706641902327	-0.609360736069675	-0.0274191787651374	0.683215861123698	0.00131204804274924
-1.50798257535586	-0.630899605706628	-0.0207681392488015	0.629010161382529	0.000215862499282534
-2.75180837289796	-0.628516905725824	-0.00103528304482895	0.442819441750892	0.00180490539184381
-2.79553618514284	0.288021022170561	-0.00244410321938437	0.454713066567645	-0.00160669519636803
-2.82069556670695	0.51945587559215	-0.00191471866255287	0.373498662737515	-0.0020827731377123
-2.14242342182465	1.04957442953168	-0.0105952505971597	0.208926972031497	-0.00388334849087866
-2.58297329334338	0.632870780208017	-0.00617511681645205	0.204506711065874	-0.0013915639597546
-2.95109357456933	0.534713296978438	0.00504076319232031	-0.100398547017598	-0.00137995024577859
-3.24555787645933	0.235364049485789	0.00642608830206744	0.311161534458429	0.00046577494873492
-2.70221752395434	-0.168484543605171	0.00139906684627262	0.371776329826715	0.00113955024973647
-2.60166730719541	-0.82938678570537	-0.00100530882124653	0.627144698693922	0.00281963342996811
-4.13051027056923	-0.128825707385298	0.0236962628378887	0.28971235912803	0.000421047910226701
-3.62919157228129	-0.845366047430422	0.0171248271681356	0.50409789969328	0.00290918647149376
-3.37934512747336	-0.97494426305412	0.0101007919941044	0.580348752440922	0.00348081558391432
-4.06954541314197	-0.551105805990144	0.0236130605561268	0.1225042812592	0.00155139552663858
-3.67314268386249	0.0799443669104835	0.0185077672963888	-0.11712965282691	-0.00131821166073806
-2.81519985636867	-0.186918966586456	0.00743230956463797	-0.0833057591662717	-0.00112055565456064
-0.647839646895815	-0.271879064462461	-0.0197650051203245	-0.19771733893144	-0.00265957341014511
-0.641369881034492	0.409264474356336	-0.0224252737144276	-0.0983046217440969	-0.00527005769551047
-0.448255728343985	-0.293289319785237	-0.0275882872994273	0.238054930470473	-0.0016955214950771
-0.762627890185128	-0.207092308960995	-0.0176294687883021	0.135493069406287	-0.00306703621087817
-0.923308144855323	-0.502130005607467	-0.00875970820214201	-0.27191253830392	-0.00123145834417666
0.00894520555474332	-0.873935977227758	-0.0215903229557323	-0.320861965267529	0.000158471510831361
-0.846847884950408	-0.545690395407799	-0.00890435461955052	-0.381253917418602	-0.00107063997214907
-0.724992448240889	-1.12750888759036	-0.00628605605311479	-0.413918703118911	0.00160172153333744
-0.926958687451132	-0.937916066934961	-0.00531179720884313	-0.344972773988711	0.000579720685390866
-1.07254642401434	-0.9358823170888	-0.00506954166385239	-0.337681616303309	0.00147315052977987
-1.60631783497152	-0.390423051662848	-0.00155492167957728	-0.202436996465734	0.000454502216681638
-2.61491232447975	-0.20562740962716	0.0122326698267176	-0.0733354453031817	-0.000679169212198824
-1.9573330134276	0.126210113906743	0.00668478912590506	-0.285550239004792	-0.00346409581891307
-0.833351867619474	-0.587947292588004	-0.0127005108862386	-0.0517378714149203	-0.00124270868056888
-0.0373541664960947	-1.11018296643483	-0.0253989122276599	0.231443043969377	-0.000470328929360857
-1.46636062337581	-0.618925251361234	-0.00744711899478566	0.270217848411526	-0.00049420753328701
-2.13962184872574	-1.02505032555351	-0.000551150815950373	0.51344720829885	0.00176676406677325
-2.38482212096927	-1.18914529823564	0.000539578382528252	0.467783771867529	0.00304915724970939
-2.58842916680798	-1.06497927042487	0.00811519498422131	-0.0337011550084807	0.00358166695119688
-2.25184523446762	-0.839479770924776	-0.00109429848261883	0.0622473733963975	0.00194398008713323
-2.08690003131911	-0.676016759975937	0.004799226918789	-0.208510726491193	-0.000264004492808117
-2.24710600201898	-0.781982638894602	0.0120242947547304	-0.581096354422146	0.000516510680414144
-2.00365654924152	0.0294452120444737	0.00915751762865996	-0.794993788880123	-0.00280122153899002
-2.38612103186975	-0.031964917482285	0.0182984509967281	-0.978614468739415	-0.00265441751319658
-2.61638622126381	-0.479176974061005	0.023827043878019	-0.779125613774023	-0.00129399365419931
-0.813023261388313	-1.73902228447114	-0.00243135173170607	-0.27703201945033	0.00136232787566194
0.157188582148672	-1.54225886686992	-0.0154856786173945	-0.488777183531606	-1.13457021374054e-05
0.384227933863462	-0.936933861238584	-0.0275205418989261	-0.233089999100495	-0.000883599650247414
-0.633362556693214	0.182764133053184	-0.0155862563496674	-0.342572629372131	-0.00439012167883452
-0.913193423169067	-0.48275408534283	-0.0101353991919177	-0.323593987636547	-0.00113062058602617
0.0741312178395899	-0.988067856251847	-0.0230593865294614	0.0140557808285762	-0.000254196121021158
-0.349631606620703	-1.51058589693281	-0.0175739615140851	0.187334880651891	0.00151525909372876
-1.0367049236397	-1.34875297835403	-0.0093768220261965	0.0882556874068499	0.00205388945737897
-0.217311886670764	-1.4329219106531	-0.0244974442109588	0.501074216613252	0.000816861810032163
-1.58147695468196	-1.10650826774452	0.00158407810014828	0.0253106142104906	-0.000303393299434239
